step,avg_reward,accuracy,precision,recall,f1_macro,labels,raw_experiences,deduplicated_experiences,memory_size,memory_added
860,0.8,0.75,0.6111111111111112,0.4444444444444445,0.5,"None,Past,Present",6,2,3,0
861,0.6,0.5,0.6666666666666666,0.3333333333333333,0.41904761904761906,"None,Past,Present",6,2,3,0
862,0.275,0.0,0.0,0.0,0.0,"None,Past,Present",6,2,3,0
863,0.6,0.5,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",6,2,3,0
864,0.5,0.375,0.3,0.25,0.2727272727272727,"None,Present",7,2,3,0
865,0.6,0.5,0.3666666666666667,0.3333333333333333,0.3333333333333333,"None,Past,Present",6,2,3,0
866,0.9,0.875,0.9285714285714286,0.75,0.7948717948717949,"None,Past",5,2,3,0
867,0.7,0.625,0.3333333333333333,0.20833333333333334,0.25641025641025644,"None,Past,Present",7,2,3,0
868,0.6,0.5,0.3611111111111111,0.3333333333333333,0.3333333333333333,"None,Past,Present",8,2,3,0
869,0.475,0.375,0.1875,0.125,0.15,",None,Past,Present",7,2,3,0
870,0.7,0.625,0.3333333333333333,0.20833333333333334,0.25641025641025644,"None,Past,Present",7,2,3,0
871,0.5,0.375,0.3,0.25,0.25925925925925924,"None,Past,Present",7,2,3,0
872,0.6,0.5,0.5,0.5,0.4666666666666667,"None,Present",6,2,3,0
873,1.0,1.0,1.0,1.0,1.0,"None,Past,Present",4,1,3,0
874,0.4,0.25,0.5,0.125,0.2,"None,Present",6,2,3,0
875,0.3,0.125,0.08333333333333333,0.16666666666666666,0.1111111111111111,"None,Past,Present",5,2,3,0
876,0.6,0.5,0.5,0.25,0.3333333333333333,"None,Present",8,2,3,0
877,0.4,0.25,0.08333333333333333,0.3333333333333333,0.13333333333333333,"None,Past,Present",6,2,3,0
878,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",5,2,3,0
879,0.6,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,"None,Present",6,2,3,0
880,0.675,0.625,0.5,0.29166666666666663,0.3666666666666667,",None,Past,Present",7,2,3,0
881,0.6,0.5,0.3111111111111111,0.4166666666666667,0.35555555555555557,"None,Past,Present",6,2,3,0
882,0.5,0.375,0.16666666666666666,0.25,0.19999999999999998,"None,Past,Present",5,2,3,0
883,0.7,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",7,2,3,0
884,0.6,0.5,0.5,0.5,0.4666666666666667,"None,Present",6,2,3,0
885,0.7,0.625,0.7,0.75,0.6190476190476191,"None,Present",7,2,3,0
886,0.7,0.625,0.2777777777777778,0.2777777777777778,0.2777777777777778,"None,Past,Present",7,2,3,0
887,0.5,0.375,0.3333333333333333,0.125,0.1818181818181818,"None,Past,Present",7,2,3,0
888,0.6375,0.5,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",6,3,3,0
889,0.6,0.5,0.4444444444444444,0.5,0.38888888888888884,"None,Past,Present",8,2,3,0
890,0.7,0.625,0.7,0.75,0.6190476190476191,"None,Present",5,2,3,0
891,0.4,0.25,0.2333333333333333,0.25,0.20634920634920637,"None,Past,Present",6,2,3,0
892,0.8,0.75,0.8333333333333333,0.75,0.7333333333333334,"None,Present",6,2,3,0
893,0.3,0.125,0.3333333333333333,0.041666666666666664,0.07407407407407407,"None,Past,Present",5,2,3,0
894,0.7375,0.625,0.7,0.75,0.6190476190476191,"None,Present",6,3,3,0
895,0.875,0.75,0.6666666666666666,0.4444444444444445,0.5252525252525252,"None,Past,Present",6,2,3,0
896,0.5,0.375,0.25,0.3333333333333333,0.27777777777777773,"None,Past,Present",7,2,3,0
897,0.6375,0.5,0.3666666666666667,0.3333333333333333,0.3333333333333333,"None,Past,Present",6,3,3,0
898,0.8,0.75,0.5,0.375,0.42857142857142855,"None,Present",4,2,3,0
899,0.8,0.75,0.48888888888888893,0.6666666666666666,0.562962962962963,"None,Past,Present",6,2,3,0
900,0.6,0.5,0.4666666666666666,0.4444444444444444,0.35714285714285715,"None,Past,Present",6,2,3,0
901,0.6,0.5,0.5,0.25,0.3333333333333333,"None,Present",6,2,3,0
902,0.8,0.75,0.75,0.8333333333333333,0.7333333333333334,"None,Present",6,2,3,0
903,0.6,0.5,0.4666666666666666,0.4444444444444444,0.35714285714285715,"None,Past,Present",6,2,3,0
904,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",7,2,3,0
905,0.6,0.5,0.3333333333333333,0.2222222222222222,0.26666666666666666,"None,Past,Present",8,2,3,0
906,0.8125,0.75,0.5555555555555555,0.5555555555555555,0.5333333333333333,",None,Present",6,3,3,0
907,0.5,0.375,0.5666666666666667,0.4166666666666667,0.42857142857142855,"None,Past,Present",5,2,3,0
908,0.7,0.625,0.47222222222222215,0.4166666666666667,0.44047619047619047,"None,Past,Present",5,2,3,0
909,0.6,0.5,0.5,0.5,0.4666666666666667,"None,Present",8,2,3,0
910,0.7,0.625,0.35714285714285715,0.4166666666666667,0.38461538461538464,"None,Present",5,2,3,0
911,0.6,0.5,0.3666666666666667,0.3333333333333333,0.3333333333333333,"None,Past,Present",8,2,3,0
912,0.5,0.375,0.3,0.25,0.25925925925925924,"None,Past,Present",7,2,3,0
913,0.9,0.875,0.9,0.875,0.873015873015873,"None,Present",5,2,3,0
914,0.6,0.5,0.38888888888888884,0.3333333333333333,0.35714285714285715,"None,Past,Present",8,2,3,0
915,0.6,0.5,0.3611111111111111,0.3333333333333333,0.3333333333333333,"None,Past,Present",6,2,3,0
916,0.6,0.5,0.2222222222222222,0.2222222222222222,0.2222222222222222,"None,Past,Present",6,2,3,0
917,0.6,0.5,0.5,0.4444444444444444,0.38888888888888884,"None,Past,Present",6,2,3,0
918,0.8,0.75,0.5555555555555555,0.5555555555555555,0.5333333333333333,"None,Past,Present",6,2,3,0
919,0.7,0.625,0.7,0.75,0.6190476190476191,"None,Present",7,2,3,0
920,0.7,0.625,0.7,0.75,0.6190476190476191,"None,Present",7,2,3,0
921,0.45,0.375,0.1875,0.1875,0.1875,",None,Past,Present",5,2,3,0
922,0.475,0.375,0.25,0.09375,0.13636363636363635,",None,Past,Present",7,2,3,0
923,0.6,0.5,0.6666666666666666,0.6666666666666666,0.5,"None,Present",6,2,3,0
924,0.9,0.875,0.9,0.875,0.873015873015873,"None,Present",5,2,3,0
925,0.4,0.25,0.16666666666666666,0.25,0.2,"None,Present",6,2,3,0
926,0.5,0.375,0.3666666666666667,0.375,0.36507936507936506,"None,Present",7,2,3,0
927,0.6,0.5,0.38888888888888884,0.3333333333333333,0.35714285714285715,"None,Past,Present",8,2,3,0
928,0.7,0.625,0.3333333333333333,0.2777777777777778,0.30303030303030304,"None,Past,Present",5,2,3,0
929,0.7,0.625,0.7,0.75,0.6190476190476191,"None,Present",7,2,3,0
930,0.4,0.25,0.3333333333333333,0.1111111111111111,0.16666666666666666,"None,Past,Present",6,2,3,0
931,0.7375,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",6,3,3,0
932,0.6,0.5,0.5555555555555555,0.4444444444444444,0.43333333333333335,"None,Past,Present",8,2,3,0
933,0.7,0.625,0.7,0.75,0.6190476190476191,"None,Present",7,2,3,0
934,0.6,0.5,0.6666666666666666,0.6666666666666666,0.5,"None,Present",4,2,3,0
935,0.8,0.75,0.8333333333333333,0.75,0.7333333333333334,"None,Present",6,2,3,0
936,1.0,1.0,1.0,1.0,1.0,"None,Present",4,1,3,0
937,0.8,0.75,0.6,0.5,0.5185185185185185,"None,Past,Present",4,2,3,0
938,0.775,0.75,0.6111111111111112,0.4444444444444445,0.5,",None,Present",6,2,3,0
939,0.5,0.375,0.38888888888888884,0.4166666666666667,0.37777777777777777,"None,Past,Present",7,2,3,0
940,0.6375,0.5,0.5,0.5,0.4666666666666667,"None,Present",6,3,3,0
941,0.8,0.75,0.75,0.8333333333333333,0.7333333333333334,"None,Present",6,2,3,0
942,0.7,0.625,0.611111111111111,0.6666666666666666,0.6238095238095238,"None,Past,Present",7,2,3,0
943,0.5375,0.375,0.3,0.25,0.2727272727272727,"None,Present",5,3,3,0
944,0.7,0.625,0.2777777777777778,0.2777777777777778,0.2777777777777778,"None,Past,Present",7,2,3,0
945,0.9,0.875,0.8333333333333333,0.9166666666666667,0.8545454545454545,"None,Present",5,2,3,0
946,0.7375,0.625,0.5833333333333334,0.4166666666666667,0.47222222222222215,"None,Past,Present",6,3,3,0
947,0.6,0.5,0.5833333333333334,0.3333333333333333,0.3833333333333333,"None,Past,Present",6,2,3,0
948,0.7,0.625,0.38888888888888884,0.5,0.43333333333333335,"None,Past,Present",5,2,3,0
949,0.6,0.5,0.611111111111111,0.5,0.5222222222222221,"None,Past,Present",6,2,3,0
950,0.7,0.625,0.611111111111111,0.5833333333333334,0.5857142857142857,"None,Past,Present",5,2,3,0
951,0.5,0.375,0.27777777777777773,0.25,0.2619047619047619,"None,Past,Present",5,2,3,0
952,0.8,0.75,0.5833333333333334,0.5,0.5357142857142857,"None,Past,Present",6,2,3,0
953,0.4,0.25,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",6,2,3,0
954,0.7375,0.625,0.5,0.3125,0.38461538461538464,"None,Present",6,3,3,0
955,0.6,0.5,0.5,0.25,0.3333333333333333,"None,Present",8,2,3,0
956,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",5,2,3,0
957,0.5,0.375,0.19999999999999998,0.16666666666666666,0.1818181818181818,"None,Past,Present",7,2,3,0
958,0.6375,0.5,0.5,0.25,0.3333333333333333,"None,Present",6,3,3,0
959,0.6,0.5,0.26666666666666666,0.2222222222222222,0.24242424242424243,"None,Past,Present",8,2,3,0
960,0.8,0.75,0.8333333333333333,0.75,0.7333333333333334,"None,Present",4,2,3,0
961,0.6,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,"None,Present",8,2,3,0
962,0.3375,0.125,0.06666666666666667,0.16666666666666666,0.09523809523809523,"None,Past,Present",6,3,3,0
963,0.7,0.625,0.5333333333333333,0.4166666666666667,0.4444444444444444,"None,Past,Present",5,2,3,0
964,0.6,0.5,0.5,0.4444444444444444,0.38888888888888884,"None,Past,Present",8,2,3,0
965,0.5375,0.375,0.3666666666666667,0.375,0.36507936507936506,"None,Present",7,3,3,0
966,0.4,0.25,0.19444444444444442,0.25,0.20634920634920637,"None,Past,Present",6,2,3,0
967,0.8375,0.75,0.6666666666666667,0.6666666666666667,0.6666666666666667,"None,Present",6,3,3,0
968,0.7,0.625,0.5555555555555555,0.5,0.48888888888888893,"None,Past,Present",5,2,3,0
969,0.6,0.5,0.4444444444444444,0.3333333333333333,0.35555555555555557,"None,Past,Present",6,2,3,0
970,0.775,0.75,0.2857142857142857,0.3333333333333333,0.3076923076923077,",None,Present",6,2,3,0
971,0.6375,0.5,0.5,0.25,0.3333333333333333,"None,Present",6,3,3,0
972,0.5,0.375,0.5555555555555555,0.3888888888888889,0.36190476190476195,"None,Past,Present",7,2,3,0
973,0.6,0.5,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",4,2,3,0
974,0.8,0.75,0.3333333333333333,0.25,0.2857142857142857,"None,Past,Present",4,2,3,0
975,0.6,0.5,0.35555555555555557,0.5,0.38095238095238093,"None,Past,Present",8,2,3,0
976,0.3,0.125,0.1111111111111111,0.05555555555555555,0.07407407407407407,"None,Past,Present",5,2,3,0
977,0.575,0.5,0.2222222222222222,0.2222222222222222,0.2222222222222222,",None,Present",6,2,3,0
978,0.9,0.875,0.9285714285714286,0.75,0.7948717948717949,"None,Present",5,2,3,0
979,0.6,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,"None,Present",6,2,3,0
980,0.575,0.5,0.6,0.4375,0.4095238095238095,",None,Past,Present",6,2,3,0
981,0.6,0.5,0.5,0.5,0.5,"None,Present",8,2,3,0
982,0.4,0.25,0.5,0.125,0.2,"None,Present",6,2,3,0
983,0.6,0.5,0.4444444444444444,0.5,0.38888888888888884,"None,Past,Present",8,2,3,0
984,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",7,2,3,0
985,0.8,0.75,0.75,0.8333333333333333,0.7333333333333334,"None,Present",4,2,3,0
986,0.7375,0.625,0.7857142857142857,0.625,0.5636363636363637,"None,Present",5,3,3,0
987,0.6,0.5,0.4666666666666666,0.4444444444444444,0.35714285714285715,"None,Past,Present",8,2,3,0
988,0.4,0.25,0.16666666666666666,0.25,0.19444444444444442,"None,Past,Present",6,2,3,0
989,0.6375,0.5,0.5,0.25,0.3333333333333333,"None,Present",6,3,3,0
990,0.675,0.625,0.3333333333333333,0.20833333333333334,0.25641025641025644,",None,Present",5,2,3,0
991,1.0,1.0,1.0,1.0,1.0,"None,Present",4,1,3,0
992,0.7,0.625,0.7999999999999999,0.6666666666666666,0.6349206349206349,"None,Past,Present",5,2,3,0
993,0.6,0.5,0.3666666666666667,0.3333333333333333,0.3333333333333333,"None,Past,Present",6,2,3,0
994,0.675,0.625,0.375,0.4375,0.38095238095238093,",None,Past,Present",5,2,3,0
995,0.7,0.625,0.5833333333333334,0.4166666666666667,0.47222222222222215,"None,Past,Present",5,2,3,0
996,0.7,0.625,0.47222222222222215,0.4166666666666667,0.44047619047619047,"None,Past,Present",5,2,3,0
997,0.7,0.625,0.6666666666666666,0.4166666666666667,0.5079365079365079,"None,Past,Present",5,2,3,0
998,0.6,0.5,0.3666666666666667,0.3333333333333333,0.3333333333333333,"None,Past,Present",6,2,3,0
999,0.5,0.375,0.3333333333333333,0.125,0.1818181818181818,"None,Past,Present",5,2,3,0
1000,0.8,0.75,0.5,0.375,0.42857142857142855,"None,Past",6,2,3,0
1001,0.7,0.625,0.5555555555555555,0.5,0.48888888888888893,"None,Past,Present",5,2,3,0
1002,0.4,0.25,0.1111111111111111,0.16666666666666666,0.13333333333333333,"None,Past,Present",6,2,3,0
1003,0.6,0.5,0.3333333333333333,0.2222222222222222,0.26666666666666666,"None,Past,Present",6,2,3,0
1004,0.6,0.5,0.3111111111111111,0.4166666666666667,0.35555555555555557,"None,Past,Present",6,2,3,0
1005,0.5,0.375,0.3333333333333333,0.27777777777777773,0.2814814814814815,"None,Past,Present",5,2,3,0
1006,0.7,0.625,0.5333333333333333,0.4166666666666667,0.4444444444444444,"None,Past,Present",7,2,3,0
1007,0.575,0.5,0.2,0.25,0.2222222222222222,",None,Past,Present",4,2,3,0
1008,0.5,0.375,0.43333333333333335,0.41666666666666663,0.36507936507936506,"None,Present",7,2,3,0
1009,0.6,0.5,0.26666666666666666,0.2222222222222222,0.24242424242424243,"None,Past,Present",8,2,3,0
1010,0.3,0.125,0.08333333333333333,0.08333333333333333,0.08333333333333333,"None,Past,Present",5,2,3,0
1011,0.475,0.375,0.29166666666666663,0.25,0.26785714285714285,",None,Past,Present",5,2,3,0
1012,0.7,0.625,0.5,0.5833333333333334,0.5079365079365079,"None,Past,Present",7,2,3,0
1013,0.7,0.625,0.7999999999999999,0.6666666666666666,0.6349206349206349,"None,Past,Present",7,2,3,0
1014,0.5,0.375,0.3333333333333333,0.25,0.27777777777777773,"None,Past,Present",7,2,3,0
1015,0.675,0.5,0.5,0.25,0.3333333333333333,"None,Present",8,3,3,0
1016,0.6,0.5,0.5555555555555555,0.4444444444444444,0.43333333333333335,"None,Past,Present",6,2,3,0
1017,0.6,0.5,0.4166666666666667,0.3333333333333333,0.3333333333333333,"None,Past,Present",6,2,3,0
1018,0.5,0.375,0.5,0.1875,0.2727272727272727,"None,Present",7,2,3,0
1019,0.7,0.625,0.43333333333333335,0.38888888888888884,0.4090909090909091,"None,Past,Present",7,2,3,0
1020,0.5375,0.375,0.25,0.16666666666666666,0.19999999999999998,"None,Past,Present",8,3,3,0
1021,0.475,0.375,0.25,0.20833333333333331,0.2111111111111111,",None,Past,Present",7,2,3,0
1022,0.6125,0.5,0.25,0.16666666666666666,0.2,",None,Past,Present",6,3,3,0
1023,0.7,0.625,0.5,0.3125,0.38461538461538464,"None,Present",5,2,3,0
1024,0.7,0.625,0.6666666666666666,0.6666666666666666,0.611111111111111,"None,Past,Present",7,2,3,0
1025,0.8,0.75,0.75,0.75,0.75,"None,Present",6,2,3,0
1026,0.7,0.625,0.4666666666666666,0.5833333333333334,0.4761904761904761,"None,Past,Present",7,2,3,0
1027,0.7,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",5,2,3,0
1028,0.6,0.5,0.6666666666666666,0.6666666666666666,0.5,"None,Present",6,2,3,0
1029,0.7375,0.625,0.5,0.3125,0.38461538461538464,"None,Present",5,3,3,0
1030,0.6,0.5,0.4166666666666667,0.3333333333333333,0.3611111111111111,"None,Past,Present",8,2,3,0
1031,0.5,0.375,0.16666666666666666,0.25,0.19999999999999998,"None,Past,Present",7,2,3,0
1032,0.5,0.375,0.5,0.1875,0.2727272727272727,"None,Present",5,2,3,0
1033,0.5,0.375,0.2888888888888889,0.3333333333333333,0.2857142857142857,"None,Past,Present",7,2,3,0
1034,0.475,0.375,0.25,0.125,0.16666666666666666,",None,Past,Present",7,2,3,0
1035,0.5,0.375,0.3055555555555555,0.27777777777777773,0.25925925925925924,"None,Past,Present",5,2,3,0
1036,0.4375,0.25,0.3333333333333333,0.08333333333333333,0.13333333333333333,"None,Past,Present",7,3,3,0
1037,0.5,0.375,0.27777777777777773,0.25,0.2619047619047619,"None,Past,Present",7,2,3,0
1038,0.4375,0.25,0.16666666666666666,0.25,0.2,"None,Present",7,3,3,0
1039,0.7,0.625,0.3333333333333333,0.20833333333333334,0.25641025641025644,"None,Past,Present",5,2,3,0
1040,0.5,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,"None,Past,Present",7,2,3,0
1041,0.575,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,",None,Past,Present",6,2,3,0
1042,0.4,0.25,0.3888888888888889,0.2222222222222222,0.17857142857142858,"None,Past,Present",4,2,3,0
1043,0.6,0.5,0.6666666666666666,0.6666666666666666,0.5,"None,Present",6,2,3,0
1044,0.5,0.375,0.4666666666666666,0.3888888888888889,0.2857142857142857,"None,Past,Present",7,2,3,0
1045,0.8,0.75,0.8333333333333333,0.75,0.7333333333333334,"None,Present",6,2,3,0
1046,0.9,0.875,0.8333333333333333,0.9166666666666667,0.8545454545454545,"None,Present",5,2,3,0
1047,0.5,0.375,0.3666666666666667,0.375,0.36507936507936506,"None,Present",5,2,3,0
1048,0.4,0.25,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",6,2,3,0
1049,0.7,0.625,0.5,0.5,0.4444444444444444,"None,Past,Present",7,2,3,0
1050,0.8,0.75,0.8333333333333334,0.8333333333333334,0.7777777777777777,"None,Past,Present",6,2,3,0
1051,0.7,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",5,2,3,0
1052,0.7,0.625,0.7,0.75,0.6190476190476191,"None,Present",7,2,3,0
1053,0.4,0.25,0.5,0.125,0.2,"None,Present",6,2,3,0
1054,0.575,0.5,0.2,0.25,0.2222222222222222,",None,Past,Present",8,2,3,0
1055,0.7,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",5,2,3,0
1056,0.5,0.375,0.21428571428571427,0.375,0.2727272727272727,"None,Present",7,2,3,0
1057,0.6,0.5,0.3611111111111111,0.3333333333333333,0.3333333333333333,"None,Past,Present",6,2,3,0
1058,0.5,0.375,0.3666666666666667,0.375,0.36507936507936506,"None,Present",7,2,3,0
1059,0.4,0.25,0.3333333333333333,0.08333333333333333,0.13333333333333333,"None,Past,Present",6,2,3,0
1060,0.675,0.5,0.3611111111111111,0.3333333333333333,0.3333333333333333,"None,Past,Present",6,3,3,0
1061,0.5,0.375,0.6428571428571428,0.5833333333333334,0.36507936507936506,"None,Present",7,2,3,0
1062,0.4,0.25,0.17777777777777778,0.25,0.19047619047619047,"None,Past,Present",6,2,3,0
1063,0.5,0.375,0.3055555555555555,0.27777777777777773,0.25925925925925924,"None,Past,Present",5,2,3,0
1064,0.4,0.25,0.16666666666666666,0.1111111111111111,0.13333333333333333,"None,Past,Present",6,2,3,0
1065,0.6375,0.5,0.3333333333333333,0.5,0.38888888888888884,"None,Past,Present",7,3,3,0
1066,0.7,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",7,2,3,0
1067,0.5,0.375,0.3666666666666667,0.375,0.36507936507936506,"None,Present",7,2,3,0
1068,0.55,0.5,0.26666666666666666,0.2222222222222222,0.24242424242424243,",None,Present",8,2,3,0
1069,0.6,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444,"None,Past,Present",8,2,3,0
1070,0.4375,0.25,0.19444444444444442,0.25,0.20634920634920637,"None,Past,Present",7,3,3,0
1071,0.7,0.625,0.5333333333333333,0.5833333333333334,0.5555555555555555,"None,Past,Present",7,2,3,0
1072,0.7,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",7,2,3,0
1073,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",7,2,3,0
1074,0.6,0.5,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",8,2,3,0
1075,0.7,0.625,0.7,0.75,0.6190476190476191,"None,Present",5,2,3,0
1076,0.8,0.75,0.5,0.6666666666666666,0.5555555555555555,"None,Past,Present",6,2,3,0
1077,0.4375,0.25,0.13333333333333333,0.16666666666666666,0.14814814814814814,"None,Past,Present",6,3,3,0
1078,0.5375,0.375,0.43333333333333335,0.41666666666666663,0.36507936507936506,"None,Present",8,3,3,0
1079,0.6,0.5,0.5,0.5,0.4666666666666667,"None,Present",6,2,3,0
1080,0.7,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",5,2,3,0
1081,0.7,0.625,0.5,0.3125,0.38461538461538464,"None,Present",5,2,3,0
1082,0.775,0.625,0.3333333333333333,0.20833333333333334,0.25641025641025644,"None,Past,Present",6,3,3,0
1083,1.0,1.0,1.0,1.0,1.0,"None,Present",4,1,3,0
1084,0.7,0.625,0.35714285714285715,0.4166666666666667,0.38461538461538464,"None,Present",5,2,3,0
1085,0.6,0.5,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",6,2,3,0
1086,0.7,0.625,0.4166666666666667,0.5833333333333334,0.47222222222222215,"None,Past,Present",7,2,3,0
1087,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",5,2,3,0
1088,0.5,0.375,0.14285714285714285,0.25,0.1818181818181818,"None,Past,Present",5,2,3,0
1089,0.4,0.25,0.19444444444444442,0.16666666666666666,0.17857142857142858,"None,Past,Present",6,2,3,0
1090,0.8,0.75,0.5555555555555555,0.5555555555555555,0.5333333333333333,"None,Past,Present",6,2,3,0
1091,0.5,0.375,0.4444444444444444,0.4166666666666667,0.3,"None,Past,Present",7,2,3,0
1092,0.4,0.25,0.17777777777777778,0.3333333333333333,0.22857142857142856,"None,Past,Present",6,2,3,0
1093,0.8,0.75,0.6111111111111112,0.4444444444444445,0.5,"None,Past,Present",4,2,3,0
1094,0.575,0.375,0.3333333333333333,0.25,0.2857142857142857,"None,Past,Present",6,3,3,0
1095,0.5375,0.375,0.3666666666666667,0.375,0.36507936507936506,"None,Present",7,3,3,0
1096,0.6,0.5,0.5,0.25,0.3333333333333333,"None,Present",8,2,3,0
1097,0.7,0.625,0.3333333333333333,0.2777777777777778,0.30303030303030304,"None,Past,Present",7,2,3,0
1098,0.7,0.625,0.5555555555555555,0.5,0.48888888888888893,"None,Past,Present",5,2,3,0
1099,0.8375,0.75,0.5833333333333334,0.5,0.5357142857142857,"None,Past,Present",6,3,3,0
1100,0.5375,0.375,0.3,0.25,0.25925925925925924,"None,Past,Present",7,3,3,0
1101,0.7,0.625,0.5,0.3125,0.38461538461538464,"None,Present",7,2,3,0
1102,0.5375,0.375,0.3333333333333333,0.25,0.2857142857142857,"None,Past,Present",8,3,3,0
1103,0.7,0.625,0.7999999999999999,0.6666666666666666,0.6349206349206349,"None,Past,Present",7,2,3,0
1104,0.5,0.375,0.3055555555555555,0.27777777777777773,0.25925925925925924,"None,Past,Present",5,2,3,0
1105,0.575,0.5,0.3666666666666667,0.3333333333333333,0.3333333333333333,",None,Present",8,2,3,0
1106,0.7,0.625,0.5555555555555555,0.5,0.48888888888888893,"None,Past,Present",7,2,3,0
1107,0.4,0.25,0.16666666666666666,0.25,0.2,"None,Present",6,2,3,0
1108,0.7,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",7,2,3,0
1109,0.7,0.625,0.47222222222222215,0.4166666666666667,0.44047619047619047,"None,Past,Present",7,2,3,0
1110,0.4375,0.25,0.2333333333333333,0.2222222222222222,0.17857142857142858,"None,Past,Present",6,3,3,0
1111,0.5,0.375,0.5,0.1875,0.2727272727272727,"None,Present",5,2,3,0
1112,0.5,0.375,0.3333333333333333,0.125,0.1818181818181818,"None,Past,Present",7,2,3,0
1113,0.675,0.625,0.25,0.20833333333333334,0.22727272727272727,",None,Past,Present",7,2,3,0
1114,0.9375,0.875,0.9,0.875,0.873015873015873,"None,Present",5,2,3,0
1115,0.4,0.25,0.25,0.16666666666666666,0.2,"None,Present",6,2,3,0
1116,0.6,0.5,0.5,0.5,0.4666666666666667,"None,Present",6,2,3,0
1117,0.7,0.625,0.5333333333333333,0.5833333333333334,0.5555555555555555,"None,Past,Present",7,2,3,0
1118,0.7,0.625,0.3333333333333333,0.2777777777777778,0.30303030303030304,"None,Past,Present",5,2,3,0
1119,0.7,0.625,0.4444444444444444,0.38888888888888884,0.4000000000000001,"None,Past,Present",7,2,3,0
1120,0.2,0.0,0.0,0.0,0.0,"None,Past,Present",4,1,3,0
1121,0.3,0.125,0.06666666666666667,0.08333333333333333,0.07407407407407407,"None,Past,Present",5,2,3,0
1122,0.55,0.375,0.1875,0.125,0.15,",None,Past,Present",7,3,3,0
1123,0.8,0.75,0.75,0.8333333333333333,0.7333333333333334,"None,Present",4,2,3,0
1124,0.8,0.75,0.75,0.8333333333333333,0.7333333333333334,"None,Present",6,2,3,0
1125,0.5,0.375,0.16666666666666666,0.25,0.19999999999999998,"None,Past,Present",5,2,3,0
1126,0.5,0.375,0.4444444444444444,0.4166666666666667,0.42857142857142855,"None,Past,Present",5,2,3,0
1127,0.5375,0.375,0.4666666666666666,0.3888888888888889,0.2857142857142857,"None,Past,Present",7,3,3,0
1128,0.8,0.75,0.8055555555555555,0.75,0.7388888888888889,"None,Past,Present",6,2,3,0
1129,0.6,0.5,0.19047619047619047,0.3333333333333333,0.24242424242424243,"None,Past,Present",8,2,3,0
1130,0.8375,0.75,0.5833333333333334,0.5,0.5357142857142857,"None,Past,Present",6,3,3,0
1131,0.8,0.75,0.75,0.8333333333333333,0.7333333333333334,"None,Present",4,2,3,0
1132,0.7375,0.625,0.4444444444444444,0.38888888888888884,0.4000000000000001,"None,Past,Present",7,3,3,0
1133,0.6,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,"None,Present",4,2,3,0
1134,0.775,0.625,0.2777777777777778,0.2777777777777778,0.2777777777777778,"None,Past,Present",7,3,3,0
1135,0.675,0.625,0.47222222222222215,0.4166666666666667,0.44047619047619047,",None,Present",7,2,3,0
1136,0.9,0.875,0.9,0.875,0.873015873015873,"None,Present",5,2,3,0
1137,0.8,0.75,0.8333333333333333,0.75,0.7333333333333334,"None,Present",6,2,3,0
1138,0.8,0.75,0.7777777777777777,0.8333333333333334,0.7555555555555555,"None,Past,Present",6,2,3,0
1139,0.8,0.75,0.5,0.375,0.42857142857142855,"None,Present",6,2,3,0
1140,0.6,0.5,0.4166666666666667,0.3333333333333333,0.3611111111111111,"None,Past,Present",6,2,3,0
1141,0.4,0.25,0.19444444444444442,0.25,0.20634920634920637,"None,Past,Present",6,2,3,0
